AGENCY #,AGENCY TITLE,ROLE,SERVICE TYPE,FULL/PART-TIME,ANNUAL SALARY
58090,OUS - ACME University,EEP UP Interim UB/ETS Advisor,Other professionals,Full-Time,44496
58090,OUS - ACME University,EEP UP Middle School EducCoord,Other professionals,Full-Time,45144
58090,OUS - ACME University,EEP UP UB/ETS PortlandHS Coord,Other professionals,Full-Time,51780
58090,OUS - ACME University,"EEP UX Dir, ETS/Project Plus",Other professionals,Full-Time,72588
58090,OUS - ACME University,"EEP UX Prgm Dir, SSS/EOP",Other professionals,Full-Time,65412
58090,OUS - ACME University,ENG UP Ungrad Academic Advisor,Other professionals,Full-Time,40008
58090,OUS - ACME University,ENG UP Writing Center Coord,Other professionals,Full-Time,56868
58090,OUS - ACME University,ENG UX Office Manager,Other professionals,Full-Time,48528
58090,OUS - ACME University,ESL UP Activities Coordinator,Other professionals,Full-Time,51804
58090,OUS - ACME University,ESL UP Intl Student Advisor,Other professionals,Full-Time,44832
58090,OUS - ACME University,ESL UP Intl Student Advisor,Other professionals,Full-Time,59652
58090,OUS - ACME University,ESL UX Operations Manager IELP,Other professionals,Full-Time,49909
58090,OUS - ACME University,"ESL UX Program Director, IELP",Other professionals,Full-Time,53484
58090,OUS - ACME University,ESM UX Department Manager,Other professionals,Full-Time,48852
58090,OUS - ACME University,ESR UP Program Director SWRP,Other professionals,Full-Time,56292
58090,OUS - ACME University,ESR UP Project Coordinator,Other professionals,Full-Time,30000
58090,OUS - ACME University,ESR UX Dir Schl of Envirnmt,Other professionals,Full-Time,104088
58090,OUS - ACME University,ETM UX Department Manager,Other professionals,Full-Time,46164
58090,OUS - ACME University,FAD UU AstBudAnalystOfcCoord,Other professionals,Full-Time,54012
58090,OUS - ACME University,FAO UP Federal WkStdy Coord,Other professionals,Full-Time,40008
58090,OUS - ACME University,FAO UP Fin Aid Cnslr,Other professionals,Full-Time,40008
58090,OUS - ACME University,FAO UP Fin Aid Loan Counselor,Other professionals,Full-Time,40008
58090,OUS - ACME University,FAO UP Financial Aid Counselor,Other professionals,Full-Time,40008
58090,OUS - ACME University,FAO UP Financial Aid Counselor,Other professionals,Full-Time,40008
58090,OUS - ACME University,FAO UP Financial Aid Counselor,Other professionals,Full-Time,20184
58090,OUS - ACME University,FAO UP Financial Aid Counselor,Other professionals,Full-Time,40368
58090,OUS - ACME University,FAO UP Financial Aid Counselor,Other professionals,Full-Time,40008
58090,OUS - ACME University,FAO UP Outreach & Scholar Coor,Other professionals,Full-Time,48024
58090,OUS - ACME University,FAO UP Sr Financial Aid Coord,Other professionals,Full-Time,58164
58090,OUS - ACME University,FAO UP Student Loan Prog Coord,Other professionals,Full-Time,47160
58090,OUS - ACME University,FAO UP Title IV Aid Coord,Other professionals,Full-Time,47772
58090,OUS - ACME University,FAO UU Assistant Director,Other professionals,Full-Time,69084
58090,OUS - ACME University,FAO UU Asst Dir/Loan Serv Coor,Other professionals,Full-Time,68016
58090,OUS - ACME University,FAP UU Assoc Project Manager,Other professionals,Full-Time,60718
58090,OUS - ACME University,FAP UU BSC Manager,Other professionals,Full-Time,66012
58090,OUS - ACME University,FAP UU Custodial OperationsSup,Other professionals,Full-Time,42000
58090,OUS - ACME University,FAP UU Customer Svc Manager,Other professionals,Full-Time,56412
58090,OUS - ACME University,FLL UX Department Manager,Other professionals,Full-Time,60012
58090,OUS - ACME University,FPA UP Academic Advisor,Other professionals,Full-Time,45144
58090,OUS - ACME University,FPA UP Academic Advisor,Other professionals,Full-Time,45144
58090,OUS - ACME University,FPA UP Student Advisor,Other professionals,Full-Time,45324
58090,OUS - ACME University,FPA UX AsstDean Administration,Other professionals,Full-Time,52452
58090,OUS - ACME University,FPA UX Chief Actg&Bdgtary Ofcr,Other professionals,Full-Time,74004
58090,OUS - ACME University,GEN UU Asst General Counsel,Other professionals,Full-Time,117564
58090,OUS - ACME University,GEN UU Asst General Counsel,Other professionals,Full-Time,130008
58090,OUS - ACME University,GEN UU Asst General Counsel,Other professionals,Full-Time,121740
58090,OUS - ACME University,GGR UP GIS Lab Manager,Other professionals,Full-Time,45360
58090,OUS - ACME University,HOU UU Ext & Univ Events Mngr,Other professionals,Full-Time,52572
58090,OUS - ACME University,HOU UU Residence Director,Other professionals,Full-Time,26760
58090,OUS - ACME University,HOU UX Asc Dir for HouBusOps,Other professionals,Full-Time,67608
58090,OUS - ACME University,HOU UX Summer Hous/Conf Mgr,Other professionals,Full-Time,47952
58090,OUS - ACME University,HRC UU Compensation Manager,Other professionals,Full-Time,60744
58090,OUS - ACME University,HRC UU Employee Rel Specialist,Other professionals,Full-Time,56016
58090,OUS - ACME University,HRC UU EmployeeRel&TrainSpec,Other professionals,Full-Time,65712
58090,OUS - ACME University,HRC UU Employment Assistant,Other professionals,Full-Time,32652
58090,OUS - ACME University,HRC UU Employment Manager,Other professionals,Full-Time,61512
58090,OUS - ACME University,HRC UU HR Partner,Other professionals,Full-Time,45996
58090,OUS - ACME University,HRC UU HR Partner,Other professionals,Full-Time,45900
58090,OUS - ACME University,HRC UU HR Partner,Other professionals,Full-Time,40812
58090,OUS - ACME University,HRC UU HR Specialist,Other professionals,Full-Time,22140
58090,OUS - ACME University,HRC UU HR Sr Sys & Bis Analyst,Other professionals,Full-Time,49440
58090,OUS - ACME University,HRC UU Payroll Accountant,Other professionals,Full-Time,38772
58090,OUS - ACME University,HRC UU Payroll Accountant,Other professionals,Full-Time,38772
58090,OUS - ACME University,HRC UU Payroll Manager,Other professionals,Full-Time,61512
58090,OUS - ACME University,HRC UU Sr Benefits Coordinator,Other professionals,Full-Time,40812
58090,OUS - ACME University,HRC UU Sr Leaves Administrator,Other professionals,Full-Time,61008
58090,OUS - ACME University,HRC UU Sr Payroll Accountant,Other professionals,Full-Time,49068
58090,OUS - ACME University,HRC UU Sr Payroll Accountant,Other professionals,Full-Time,49284
58090,OUS - ACME University,"HST UP Editorial Assoc,Ofc Mgr",Other professionals,Full-Time,33795
58090,OUS - ACME University,IAF UX Asc Dir Waseda Oregon,Other professionals,Full-Time,71244
58090,OUS - ACME University,IAF UX Exec Ast/Financial Ofcr,Other professionals,Full-Time,86676
58090,OUS - ACME University,IAS UP Accessibility Specialis,Other professionals,Full-Time,33858
58090,OUS - ACME University,IAS UP Inclusive Tech Coord,Other professionals,Full-Time,44496
58090,OUS - ACME University,IDM UP Research Ctr Coord,Other professionals,Full-Time,48576
58090,OUS - ACME University,INT UP Intl Student Advisor,Other professionals,Full-Time,47412
58090,OUS - ACME University,IRS UU Mgr DistanceLearningCtr,Other professionals,Full-Time,54588
58090,OUS - ACME University,ISP UP Prog Asst Intl Spec Prg,Other professionals,Full-Time,49500
58090,OUS - ACME University,ISP UP Program Manager,Other professionals,Full-Time,45144
58090,OUS - ACME University,ISP UX Asc Director ISP,Other professionals,Full-Time,72756
58090,OUS - ACME University,ISS UP CommunicationsCoord,Other professionals,Full-Time,41016
58090,OUS - ACME University,ISS UP Program Administrator,Other professionals,Full-Time,44832
58090,OUS - ACME University,ISS UP Program Manager,Other professionals,Full-Time,58704
58090,OUS - ACME University,ISS UP Sust Curriculum Coord,Other professionals,Full-Time,56388
58090,OUS - ACME University,ISS UP SustainCommDirector,Other professionals,Full-Time,72264
58090,OUS - ACME University,IST UP Program Admin/Advisor,Other professionals,Full-Time,40344
58090,OUS - ACME University,LAS UP Academic Advisor,Other professionals,Full-Time,45144
58090,OUS - ACME University,LAS UP Academic Advisor,Other professionals,Full-Time,54084
58090,OUS - ACME University,LAS UP Academic Advisor,Other professionals,Full-Time,45144
58090,OUS - ACME University,LAS UP Academic Advisor,Other professionals,Full-Time,45144
58090,OUS - ACME University,LAS UP Academic Advisor,Other professionals,Full-Time,45144
58090,OUS - ACME University,LAS UP Academic Advisor,Other professionals,Full-Time,52848
58090,OUS - ACME University,LAS UP Academic Advisor,Other professionals,Full-Time,45144
58090,OUS - ACME University,LAS UP Academic Advisor,Other professionals,Full-Time,45144
58090,OUS - ACME University,LAS UP AmeriCorps Prg Officer,Other professionals,Full-Time,51228
58090,OUS - ACME University,LAS UP Com & Mktg Mgr,Other professionals,Full-Time,42564
58090,OUS - ACME University,LAS UP Coord HealthSciAdvising,Other professionals,Full-Time,53316
58090,OUS - ACME University,LAS UP Development Assistant,Other professionals,Full-Time,40008
58090,OUS - ACME University,LAS UP Health Sciences Advisor,Other professionals,Full-Time,36115
58090,OUS - ACME University,LAS UP Health Sciences Advisor,Other professionals,Full-Time,44496
58090,OUS - ACME University,LAS UP Prog Asst ChallengeLINK,Other professionals,Full-Time,52728
58090,OUS - ACME University,LAS UP Program Administrator,Other professionals,Full-Time,47508
58090,OUS - ACME University,LAS UP Rethink Project Mgr,Other professionals,Full-Time,24610
58090,OUS - ACME University,LAS UU Major Gifts Officer,Other professionals,Full-Time,69624
58090,OUS - ACME University,LAS UU Sr Director for Dev,Other professionals,Full-Time,110004
58090,OUS - ACME University,LAS UX Admin Asst/Office Mgr,Other professionals,Full-Time,53400
58090,OUS - ACME University,LAS UX Assistant Dean,Other professionals,Full-Time,97980
58090,OUS - ACME University,LAS UX Dean's Executive Asst,Other professionals,Full-Time,71976
58090,OUS - ACME University,LAS UX Dir Challenge/Link Prog,Other professionals,Full-Time,65556
58090,OUS - ACME University,LAS UX Fiscal Officer,Other professionals,Full-Time,69036
58090,OUS - ACME University,LAS UX SrFinclAnalyst-SciRsch,Other professionals,Full-Time,79740
58090,OUS - ACME University,"LIB UP Assc Professor, FPA",Other professionals,Full-Time,81132
58090,OUS - ACME University,LIB UP Assistant Professor,Other professionals,Full-Time,79248
58090,OUS - ACME University,LIB UP Asst System Librarian,Other professionals,Full-Time,80532
58090,OUS - ACME University,LIB UP BusEcnInstRefLibrarian,Other professionals,Full-Time,81492
58090,OUS - ACME University,LIB UP Com&Outreach Librarian,Other professionals,Full-Time,69864
58090,OUS - ACME University,LIB UP Dist Learning Librarian,Other professionals,Full-Time,57720
58090,OUS - ACME University,LIB UP Education Librarian,Other professionals,Full-Time,80292
58090,OUS - ACME University,LIB UP ElectContRes Librarian,Other professionals,Full-Time,102540
58090,OUS - ACME University,LIB UP Engineering Librarian,Other professionals,Full-Time,80724
58090,OUS - ACME University,LIB UP Human&SocScienLibrarian,Other professionals,Full-Time,81012
58090,OUS - ACME University,LIB UP Humanities Librarian,Other professionals,Full-Time,80892
58090,OUS - ACME University,LIB UP Librarian-SocialScience,Other professionals,Full-Time,67884
58090,OUS - ACME University,LIB UP Ref Lib/InfoConsult UPA,Other professionals,Full-Time,67572
58090,OUS - ACME University,LIB UP Refrnce&Inst Librarian,Other professionals,Full-Time,51528
58090,OUS - ACME University,LIB UP ResrcServ/SpecProjLib,Other professionals,Full-Time,80292
58090,OUS - ACME University,LIB UP Science Librarian,Other professionals,Full-Time,104184
58090,OUS - ACME University,LIB UP SerialsMaintCoordinator,Other professionals,Full-Time,52188
58090,OUS - ACME University,LIB UP SocialSciencesLibrarian,Other professionals,Full-Time,70380
58090,OUS - ACME University,LIB UX Access Services Manager,Other professionals,Full-Time,61728
58090,OUS - ACME University,LIB UX Acquisitions Librarian,Other professionals,Full-Time,103008
58090,OUS - ACME University,"LIB UX Asc Prof, Asc Univ Lib",Other professionals,Full-Time,100008
58090,OUS - ACME University,LIB UX Digital Initiatives Lib,Other professionals,Full-Time,60624
58090,OUS - ACME University,LIB UX Gov Info Librarian,Other professionals,Full-Time,113436
58090,OUS - ACME University,LIB UX Library Fiscal Analyst,Other professionals,Full-Time,53244
58090,OUS - ACME University,LIB UX Mgr of Library Tech,Other professionals,Full-Time,81168
58090,OUS - ACME University,LIB UX Office Manager,Other professionals,Full-Time,42924
58090,OUS - ACME University,"LIB UX Professor, MonoCatlgLib",Other professionals,Full-Time,99696
58090,OUS - ACME University,LIB UX Resouce Sharing Sprvsr,Other professionals,Full-Time,42780
58090,OUS - ACME University,LIN UP Coord Dig Literacy Proj,Other professionals,Full-Time,48900
58090,OUS - ACME University,LIN UP Prog & Adm Outreach Mgr,Other professionals,Full-Time,47160
58090,OUS - ACME University,MTH UX Dept Administrator,Other professionals,Full-Time,50964
58090,OUS - ACME University,NPC UP Budget Administrator,Other professionals,Full-Time,63048
58090,OUS - ACME University,NPC UP Natural Resc Pgm Mgr,Other professionals,Full-Time,87420
58090,OUS - ACME University,NPC UP Program Coordinator,Other professionals,Full-Time,26827
58090,OUS - ACME University,NPC UP Program Manager,Other professionals,Full-Time,63048
58090,OUS - ACME University,NPC UP Project Associate,Other professionals,Full-Time,44280
58090,OUS - ACME University,NPC UP Project Coordinator,Other professionals,Full-Time,24005
58090,OUS - ACME University,NPC UP Project Manager,Other professionals,Full-Time,87180
58090,OUS - ACME University,NPC UP Project Mgr,Other professionals,Full-Time,87420
58090,OUS - ACME University,NPC UP Project Mgr,Other professionals,Full-Time,55548
58090,OUS - ACME University,NPC UP Senior Project Manager,Other professionals,Full-Time,87420
58090,OUS - ACME University,OAA UP Curriculum Coordinator,Other professionals,Full-Time,79452
58090,OUS - ACME University,OAA UP Pgm Admn McNairScholars,Other professionals,Full-Time,45144
58090,OUS - ACME University,OAA UX Coord for Acad Support,Other professionals,Full-Time,47808
58090,OUS - ACME University,OAA UX CrdAccredAsses&SpecPrjc,Other professionals,Full-Time,69840
58090,OUS - ACME University,OAA UX Fiscal & Ops Manager,Other professionals,Full-Time,57612
58090,OUS - ACME University,OAA UX Fiscal Officer&SpecAsst,Other professionals,Full-Time,74016
58090,OUS - ACME University,OAA UX Project Manager,Other professionals,Full-Time,87144
58090,OUS - ACME University,OAA UX Special Asst To Provost,Other professionals,Full-Time,84840
58090,OUS - ACME University,OAA UX Special Asst to VPAPLD,Other professionals,Full-Time,64380
58090,OUS - ACME University,OAI UP Assessment Coordinator,Other professionals,Full-Time,50004
58090,OUS - ACME University,OAI UP Ast Dir ComBasedLrn,Other professionals,Full-Time,64188
58090,OUS - ACME University,OAI UP Instructional Designer,Other professionals,Full-Time,69252
58090,OUS - ACME University,OAI UP Instructional Designer,Other professionals,Full-Time,63792
58090,OUS - ACME University,OAI UP Instructional Designer,Other professionals,Full-Time,63816
58090,OUS - ACME University,OAI UP Program Administrator,Other professionals,Full-Time,58668
58090,OUS - ACME University,OAI UU Spcl Ast/VPAcadInnovStS,Other professionals,Full-Time,63012
58090,OUS - ACME University,OAI UX AscDir Prgm&Cse Design,Other professionals,Full-Time,70008
58090,OUS - ACME University,OAI UX Dir TchgLrngAssmt,Other professionals,Full-Time,83628
58090,OUS - ACME University,OCD UP Coor Training&Education,Other professionals,Full-Time,58848
58090,OUS - ACME University,OCD UP Coord:PgmOpCrd&CertOCCD,Other professionals,Full-Time,57336
58090,OUS - ACME University,OCD UP Cred&Cert Specialist,Other professionals,Full-Time,44460
58090,OUS - ACME University,OCD UP Credential&Cert Spec,Other professionals,Full-Time,40008
58090,OUS - ACME University,OCD UP Credentialing Spec,Other professionals,Full-Time,40008
58090,OUS - ACME University,OCD UP Credentialing Spec,Other professionals,Full-Time,30006
58090,OUS - ACME University,OCD UP Prog Coord AftrschlKids,Other professionals,Full-Time,60540
58090,OUS - ACME University,"OCD UP Train&Edu Spec, OCCD",Other professionals,Full-Time,41496
58090,OUS - ACME University,OCD UP Training&Education Spec,Other professionals,Full-Time,41508
58090,OUS - ACME University,OCD UX Director OCCD,Other professionals,Full-Time,75756
